Codigo;CodBarras;Descripcion;exisMerida;exisCaracas;Marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
00013-1;7591619000312;KELAC AMP 30 MG / ML X 3 AMP KLINOS;126;127;KLINOS;22.06;22.06;INYECTABLES;2023-09-25;KETOROLAC ;0.00;0.00;0.000;0.000
89523;7591955001370;KELFEN 100 MG X 20 COMP ROEMMERS;244;165;ROEMMERS;15.58;15.58;MEDICAMENTOS;2025-08-25;KETOPROFENO ;0.00;0.00;1.000;6.000
89600;7591619520551;KELFEN 1MG/ML JB PEDIATRICO X 120ML ROEMMERS;11;0;ROEMMERS;16.87;13.33;MEDICAMENTOS;2023-11-25;KETOPROFENO ;1.00;21.00;0.000;0.000
15963;7591955001660;KELFEN 50 MG X 10 CAP. ROEMMERS;4;1;ROEMMERS;11.69;11.69;MEDICAMENTOS;2023-03-25;KETOPROFENO ;0.00;0.00;1.000;6.000
75321;7591955001677;KELFEN GEL 2.5% X 30GR. ROEMMERS;195;88;ROEMMERS;19.47;19.47;MEDICAMENTOS;2023-07-25;KETOPROFENO ;0.00;0.00;1.000;6.000
77109;733739100191;KELP 150 MCG X 200 TAB NOW;25;12;NOW;76.29;72.48;MEDICAMENTOS;2024-01-25;ALGAS MARINAS;1.00;5.00;0.000;0.000
730925;6223003730925;KEMAGEL AMORPHOUS 15GM GENIA CARE;435;137;GENIA CARE;6.89;6.89;MISCELANEOS;2023-02-25;;0.00;0.00;0.000;0.000
622932;6223003730932;KEMAGEL AMORPHOUS 30GM GENIA CARE;0;72;GENIA CARE;9.61;9.61;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
861918;6223004861918;KEMAGEL CONDUCTIVE   250GM GENIA CARE;0;40;GENIA CARE;10.56;10.56;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
737597;6223003737597;KEMAGEL SILICONE X 30GM GENIA CARE;234;110;GENIA CARE;115.78;115.78;MISCELANEOS;2023-02-25;;0.00;0.00;0.000;0.000
759567;7592430000567;KERATIUM CAP X60 NATURAL PREMIUM;72;92;NATURAL PREMIUM;34.74;34.74;MEDICAMENTOS;2023-08-25;KERATINA CAP;0.00;0.00;0.000;0.000
72294;7592349722949;KETAZOL 2% CHAMPU X 60ML VARGAS;0;173;VARGAS;41.92;41.92;MISCELANEOS;NULL;KETOCONAZOL ;0.00;0.00;0.000;0.000
51474;7592349429787;KETAZOL 20mg/g CREMA x 15g VARGAS;1239;408;VARGAS;13.46;13.46;MEDICAMENTOS;2026-09-25;KETOCONAZOL ;0.00;0.00;0.000;0.000
100203;7592432018065;KETIAN 25 MG X10 CAPS VIVAX;4;17;VIVAX;21.27;20.21;MEDICAMENTOS;NULL;QUETIAPINA ;1.00;5.00;0.000;0.000
750219;7750215003817;KETOCONAZOL CREMA 2% X 20GR PORTUGAL;260;350;PORTUGAL;14.43;12.99;MEDICAMENTOS;2024-07-25;KETOCONAZOL ;1.00;10.00;0.000;0.000
91505;7592616584027;KETOCONAZOL CREMA TOPICA 2% X 15 GR KIMICEG;1356;433;KIMICEG;14.46;13.45;MEDICAMENTOS;2023-10-25;KETOCONAZOL ;1.00;7.00;0.000;0.000
137584;;KETOMIZOL CREMA 2% X 15 GR KIMICEG;0;118;KIMICEG;18.20;16.93;MEDICAMENTOS;NULL;KETOCONAZOL ;1.00;7.00;0.000;0.000
140435;7592454154055;KETOPROFENO 100 mg CAP X 20 ELTER;976;263;LA SANTE;15.18;12.90;MEDICAMENTOS;2024-01-25;KETOPROFENO ;1.00;15.00;0.000;0.000
96544;7591519000139;KETOPROFENO 100MG X 10 CAP CALOX;11;61;CALOX INTERNACIONAL;9.74;9.74;MEDICAMENTOS;NULL;KETOPROFENO ;0.00;0.00;0.000;0.000
96526;7591519003246;KETOPROFENO 100MG X 20 CAP CALOX;314;142;CALOX;16.23;16.23;MEDICAMENTOS;2024-11-25;KETOPROFENO ;0.00;0.00;0.000;0.000
94888;7594001101185;KETOPROFENO 100MG X 20 TAB PLUSANDEX;0;82;PLUSANDEX;11.36;10.79;MEDICAMENTOS;NULL;KETOPROFENO ;30.00;3.00;0.000;0.000
54421;7591818131039;KETOPROFENO 100MG/2ML AMP IM  X 1 COFASA;5;93;COFASA;9.28;8.35;INYECTABLES;NULL;KETOPROFENO ;1.00;10.00;0.000;0.000
2601001;7591519050905;KETOPROFENO 50MG X 12 CAP CALOX;315;189;CALOX;10.22;9.20;MEDICAMENTOS;2023-12-25;KETOPROFENO ;3.00;10.00;0.000;0.000
54422;7591818136058;KETOPROFENO TAB 100MG X 10 COFASA;102;99;COFASA;11.92;10.73;MEDICAMENTOS;2025-03-25;KETOPROFENO ;1.00;10.00;0.000;0.000
00103;7594001101178;KETOPROFENO TAB 100MG X 10 PLUSANDEX;30;0;PLUSANDEX;6.23;5.92;MEDICAMENTOS;NULL;KETOPROFENO ;3.00;5.00;0.000;0.000
21787;7591585217875;KETOREL 30MG X 1 AMP LETI;0;259;LETI;11.52;10.71;INYECTABLES;NULL;KETOROLAC ;1.00;7.00;0.000;0.000
17479-1;8904187828292;KETOROLAC TROMETAM.30MG/ML X10 AMP IM/IV ADN;178;8;ADN MEDICAL;38.74;36.80;INYECTABLES;2024-07-25;KETOROLAC ;1.00;5.00;0.000;0.000
251656;7750215001868;KETOROLACO 10MG X 100 TAB PORTUGAL;0;5;PORTUGAL;62.88;47.16;MEDICAMENTOS;NULL;KETOROLAC ;1.00;25.00;0.000;0.000
145102;7703763791569;KETOROLACO TROM. 30MG TAB SUBLIN CJA X4 ELTER;554;376;LA SANTE;12.41;11.17;MEDICAMENTOS;2023-08-25;KETOROLAC ;1.00;10.00;0.000;0.000
226;7597467000184;KIT PARA NEBULIZAR ADUL PLUSMEDIC  X 1UND;1034;323;PLUSMEDIC;9.54;9.54;DESCARTABLES;2025-10-25;;0.00;0.00;0.000;0.000
191226001;7597467000177;KIT PARA NEBULIZAR PED PLUSMEDIC  X 1UND;425;306;PLUSMEDIC;9.54;9.54;DESCARTABLES;2025-10-25;;0.00;0.00;0.000;0.000
12556;7591619519111;KLINCOSAL MAST. SABOR UVA X 30 TAB KLINOS;707;272;KLINOS;28.55;14.28;MEDICAMENTOS;2022-11-25;CARBONATO DE CALCIO -CAOLIN -SUBCARBONATO DE BISMUTO ;0.00;0.00;1.000;1.000
887306;887930422306;KODAK AFEITADORA 1 UND C/21 REPUESTOS;1;0;KODAK;39.94;35.95;MISCELANEOS;2000-00-25;;1.00;10.00;0.000;0.000
887993;887930419993;KODAK AFEITADORA 1 UND C/3 REPUESTOS 3 HOJILL;1;0;KODAK;14.43;12.99;MISCELANEOS;0000-00-25;;1.00;10.00;0.000;0.000
887979;887930419979;KODAK AFEITADORA EMPAQUE 5UNDS 3 HOJILLAS;0;161;KODAK;12.15;10.94;MISCELANEOS;0000-00-25;;1.00;10.00;0.000;0.000
887955;887930419955;KODAK AFEITADORA EMPAQUE 8UNDS 2 HOJILLAS AZU;0;181;KODAK;13.55;12.20;MISCELANEOS;0000-00-25;;1.00;10.00;0.000;0.000
887962;887930419962;KODAK AFEITADORA EMPAQUE 8UNDS 2 HOJILLAS ROS;1;0;KODAK;13.55;12.20;MISCELANEOS;0000-00-25;;1.00;10.00;0.000;0.000
887986;887930419986;KODAK AFEITADORA LADY 2UNDS 6 HOJILLAS;1;0;KODAK;15.14;13.63;MISCELANEOS;0000-00-25;;1.00;10.00;0.000;0.000
887451;887930412451;KODAK LINTERNA 9 LED AZUL;0;14;KODAK;15.14;13.63;MISCELANEOS;NULL;;1.00;10.00;0.000;0.000
887444;887930412444;KODAK LINTERNA 9 LED NEGRA;0;6;KODAK;15.14;13.63;MISCELANEOS;NULL;;1.00;10.00;0.000;0.000
887468;887930412468;KODAK LINTERNA 9 LED ROJA;0;18;KODAK;15.14;13.63;MISCELANEOS;NULL;;1.00;10.00;0.000;0.000
887860;887930452860;KODAK PILA CARBON AA BLISTER X4;0;82;KODAK;5.79;5.21;MISCELANEOS;NULL;;1.00;10.00;0.000;0.000
887632;887930116632;KODAK PILA SUPER ALCALINA 9V BLISTER X1;0;181;KODAK;12.98;11.68;MISCELANEOS;2030-06-25;;1.00;10.00;0.000;0.000
887371;887930420371;KODAK RAZ 24 MAX2;0;95;KODAK;45.28;40.75;MISCELANEOS;2000-00-25;;1.00;10.00;0.000;0.000
887364;887930420364;KODAK RAZ 24 RAZ2;0;98;KODAK;32.69;29.42;MISCELANEOS;2000-00-25;;1.00;10.00;0.000;0.000
7588;7592430001588;L GLUTAMINA CAPSULAS X 60 NATURAL PREMIUM;0;94;NATURAL PREMIUM;49.53;49.53;PATENTADOS NATURALES;NULL;AMINOACIDOS;0.00;0.00;0.000;0.000
685928;685239846928;L-CARNITINE 30 CAPS NATURISTIK;0;200;NATURISTIK;23.85;19.08;MEDICAMENTOS;NULL;L-CARNITINA;1.00;20.00;0.000;0.000
685935;685239846935;L-CARNITINE 60 CAPS NATURISTIK;0;100;NATURISTIK;31.80;25.44;MEDICAMENTOS;NULL;L-CARNITINA;1.00;20.00;0.000;0.000
77011;733739107961;L-TAURINE 500MG X 100 CAP NOW;17;1;NOW;50.87;48.33;MEDICAMENTOS;2024-04-25;AMINOACIDOS;1.00;5.00;0.000;0.000
12449288;7591016205716;LA CAMPESINA LECHE EN PVO 800GRS X 1NESTLE;1;0;NESTLE;42.85;42.85;ALIMENTOS;NULL;;0.00;0.00;0.000;0.000
759247;7591196007247;LACRIDOS SOL OFT X 10 ML 0.1% OFTALMI;0;5;OFTALMI;13.99;10.49;MEDICAMENTOS;NULL;DEXTRAN;1.00;25.00;0.000;0.000
10110;7591196007179;LACRIFORT SOL OFTALMICA X 10ML OFTALMI;19;3791;OFTALMI;16.61;14.95;MEDICAMENTOS;NULL;DEXTRAN+HPMC+PERBORATO DE SODIO;1.00;10.00;0.000;0.000
779552;7794207000552;LACRIGESTINA LAGRIMA (SOL. OF) 15ML BIOSINTEX;159;227;BIOSINTEX;22.27;22.27;MEDICAMENTOS;2022-12-25;HIDROXIPROOILMETILCELULOSA+DEXTRAN;0.00;0.00;0.000;0.000
95870;7703332003352;LACTIBON LOCIÓN FCO X 120 ML MEDIHEALTH;374;404;MEDIHEALTH;45.43;45.43;MEDICAMENTOS;2024-02-25;ACIDO LACTICO;0.00;0.00;0.000;0.000
89588;7596855001031;LACTOVAC 12ML SABOR FRESA PROBIOTIC;1733;210;PROBIOTIC;10.82;10.60;MEDICAMENTOS;2022-10-25;LACTOBACILLUS ACIDOPHILUS ;1.00;2.00;0.000;0.000
85200;7596855000027;LACTOVAC 12ML SABOR ORIGINAL PROBIOTIC;3005;281;PROBIOTIC;10.82;10.60;MEDICAMENTOS;2022-08-25;LACTOBACILLUS ACIDOPHILUS ;1.00;2.00;0.000;0.000
1612;7591818716861;LAGRICOF SOL OFTALMICA 15ML COFASA;153;1;COFASA;17.16;14.59;MEDICAMENTOS;2024-06-25;HIPROMELOSA;1.00;15.00;0.000;0.000
972791;8908006972791;LAGRIFRESH GOTAS 10ML GENIA CARE;40;481;GENIA CARE;12.02;12.02;MEDICAMENTOS;2022-10-25;HIDROXIPROOILMETILCELULOSA+DEXTRAN;0.00;0.00;0.000;0.000
1014791;7591196006257;LAGRIMAS ARTIFICIALES X 10ML OFTALMI;832;372;OFTALMI;13.39;13.39;MEDICAMENTOS;2024-02-25;DEXTRAN;0.00;0.00;0.000;0.000
101479;7591196002624;LAGRIMAS ARTIFICIALES X 15ML OFTALMI;0;1;OFTALMI;13.39;11.38;MEDICAMENTOS;NULL;DEXTRAN;1.00;15.00;0.000;0.000
145078;7703763081134;LAGRIOFTOL 0,3% 15ML ELTER;372;307;PHARMETIQUE;18.22;14.58;MEDICAMENTOS;2023-07-25;HIDROXIPROPIL METILCELULOSA;1.00;20.00;0.000;0.000
58236;7596139000026;LAMEDOR COMPUESTO JARABE X 120 ML SOMA;95;100;SOMA;17.55;15.80;PATENTADOS NATURALES;2024-02-25;POLIGALA + TOLU;2.00;10.00;0.000;0.000
00234;7596139000019;LAMEDOR JARABE X 120ML SOMA;120;0;SOMA;15.96;14.36;PATENTADOS NATURALES;2024-03-25;EXTRACTO FLUIDO DE POLYGOLA, MIEL;2.00;10.00;0.000;0.000
890072;8904306502072;LAMOGIN 100MG X 100 TAB PRISM;69;48;PRISM;34.99;34.99;MEDICAMENTOS;2024-07-25;LAMOTRIGINA ;0.00;0.00;0.000;0.000
81092;7501384544003;LAMOTRIGINA 100MG TAB X 28 DISPERSABLE PSICOF;80;268;PSICOFARMA;16.30;16.30;MEDICAMENTOS;2023-05-25;LAMOTRIGINA ;0.00;0.00;0.000;0.000
890731;8906046004731;LAMOTRIGINA 100MG TAB X 30 TAB  OB MEDICAL;33;30;OB MEDICAL;15.14;15.14;MEDICAMENTOS;2023-11-25;LAMOTRIGINA ;0.00;0.00;0.000;0.000
720006;720524031006;LAMOTRIGINA 100MG TAB X 30 TAB LATTAN;600;396;LATTAM;28.81;25.93;MEDICAMENTOS;1969-12-25;LAMOTRIGINA ;1.00;10.00;0.000;0.000
61664-1;8908007037383;LAMOTRIGINA 100MG X 100 TAB GEAGAR;50;36;GEAGAR;40.23;30.17;MEDICAMENTOS;1969-12-25;LAMOTRIGINA ;1.00;25.00;0.000;0.000
32563;7594000850954;LANCERAN JBE 90 ML BIOQUIMICA;0;7;BIOQUIMICA;9.18;9.00;MEDICAMENTOS;NULL;METOCLOPRAMIDA ;1.00;2.00;0.000;0.000
9150043;883489003102;LANCETAS BIONIME X 100CT;28;50;BIONIME;41.41;41.41;EQUIPOS MEDICOS;2025-10-25;;0.00;0.00;0.000;0.000
9150042;883489000743;LANCETERO GENERAL ELECTRIC;20;37;GENERAL ELECTRIC;40.58;40.58;EQUIPOS MEDICOS;2031-05-25;;0.00;0.00;0.000;0.000
29001874;7598429001874;LANSOPRAZOL 30 MG X 10 TAB CAMBRIDGE;56;87;CAMBRIDGE;14.63;14.63;MEDICAMENTOS;2023-04-25;LANSOPRAZOL ;0.00;0.00;0.000;0.000
007846;7750215007846;LANSOPRAZOL 30 MG X 100 TAB PORTUGAL;7;21;PORTUGAL;110.97;77.68;MEDICAMENTOS;2024-04-25;LANSOPRAZOL ;1.00;30.00;0.000;0.000
3002014;7591519051377;LANSOPRAZOL 30 MG X 14 CAPSULAS CALOX;136;106;CALOX INTERNACIONAL;14.60;14.60;MEDICAMENTOS;2024-08-25;LANSOPRAZOL ;0.00;0.00;0.000;0.000
3002002;7591519001624;LANSOPRAZOL 30 MG X 28 CAPSULAS CALOX;157;63;CALOX;22.71;20.44;MEDICAMENTOS;2024-06-25;LANSOPRAZOL ;3.00;10.00;0.000;0.000
169860;7597467000801;LAPIZ ELECTROBISTURI PLUSMEDIC;72;124;PLUSMEDIC;17.80;16.02;MISCELANEOS;2026-03-25;;1.00;10.00;0.000;0.000
49914009;7591519317411;LASIX 20MG X 24 COMP MCK;1696;304;MCK;13.16;13.16;MEDICAMENTOS;2024-10-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
333;7596139003775;LAVATODO CYTRUS 500ML SOMA;0;3;SOMA;11.19;9.51;MISCELANEOS;NULL;;2.00;15.00;0.000;0.000
310;7596139003737;LAVATODO FRESH 500ML SOMA;0;84;SOMA;11.19;9.51;MISCELANEOS;2022-08-25;;2.00;15.00;0.000;0.000
00565;7596139003812;LAVATODO LIMON 500ML SOMA;0;84;SOMA;11.19;9.51;MISCELANEOS;NULL;;2.00;15.00;0.000;0.000
70809;7591822001625;LAVATODO MULTIUSOS BRISA MARIN 1LT SOKI;0;18;INVERSIONES SOKI;10.50;8.40;MISCELANEOS;NULL;;1.00;20.00;0.000;0.000
70807;7591822001601;LAVATODO MULTIUSOS LIMON 1LT SOKI;0;10;NATURISTIK;10.50;8.40;MISCELANEOS;NULL;;1.00;20.00;0.000;0.000
793407;793869810407;LAXOPRO 5MG X 10 COMP DISKAM;29;67;ECZANE PHARMA;13.50;13.50;MEDICAMENTOS;2023-04-25;BISACODILO 5MG;0.00;0.00;0.000;0.000
11300;7592601301523;LECART 1G/10ML SOL ORAL 60ML MEYER;0;1096;MEYER;14.28;11.42;MEDICAMENTOS;NULL;L-CARNITINA;1.00;20.00;0.000;0.000
181682;7468999181682;LECHE DE MAGNESIA 120ML ALFA;0;2;ALFA;18.88;18.88;MEDICAMENTOS;NULL;LECHE MAGNESIA;0.00;0.00;0.000;0.000
09028;7591616000902;LECHE MAGNESIA 120ML BIOFARCO;329;179;BIOFARCO;17.87;16.44;MEDICAMENTOS;2023-12-25;LECHE MAGNESIA;1.00;8.00;0.000;0.000
19989;7591616002005;LECHE MAGNESIA S/MENTA 120ML BIOFARCO;282;69;BIOFARCO;17.87;16.44;MEDICAMENTOS;2023-12-25;LECHE MAGNESIA;1.00;8.00;0.000;0.000
77090;733739100139;LECITHIN 1200MG X 100 CAP NOW;44;47;NOW;57.24;54.38;MEDICAMENTOS;2024-09-25;LECITINA DE SOYA;1.00;5.00;0.000;0.000
72379;7796285052874;LEFLUMAX 500MG COMP REC X 7 ZUOZ;96;0;ZUOZ;31.30;25.04;MEDICAMENTOS;2023-04-25;LEVOFLOXACINA;1.00;20.00;0.000;0.000
140445;7703763363063;LEPRIT 25 MG TAB X 30 GALENO;566;513;PHARMETIQUE;22.89;22.89;MEDICAMENTOS;2023-11-25;LEVOSULPIRIDE ;0.00;0.00;0.000;0.000
145095;7703763208920;LEPRIT ENZIMATICO GRAGEAS X 6 PHARMETIQUE;464;446;PHARMETIQUE;32.91;31.26;MEDICAMENTOS;2023-06-25;LEVOSULPIRIDE-SIMETICONA-PANCREATINA;1.00;5.00;0.000;0.000
95873;7591955000977;LEPTAZINE 10 MG X 24 COMP ROWE;0;20;ROWE;23.36;11.68;MEDICAMENTOS;NULL;TRIFLUOPERAZINA;0.00;0.00;1.000;1.000
95875;7591955000953;LEPTAZINE 5 MG X 30 COMP ROWE;30;36;ROWE;19.47;19.47;MEDICAMENTOS;2024-07-25;TRIFLUOPERAZINA;0.00;0.00;0.000;0.000
830058;7591243830057;LESTECOL 20 MG TAB REC X 30 BIOTECH;194;249;BIOTECH;27.89;19.52;MEDICAMENTOS;2023-05-25;ATORVASTATINA ;1.00;30.00;0.000;0.000
830089;7591243830088;LESTECOL 40 MG TAB REC X 30 BIOTECH;187;306;BIOTECH;40.80;28.56;MEDICAMENTOS;2023-05-25;ATORVASTATINA ;1.00;30.00;0.000;0.000
21488;7591585214881;LETISAN 100 MG/ML SOL ORAL X 120ML LETI;2;0;LETI;14.04;14.04;MEDICAMENTOS;NULL;ACIDO ASCORBICO;0.00;0.00;0.000;0.000
11488;7591585114884;LETISAN 100 MG/ML SOL ORAL X 20ML GENVEN;1;0;GENVEN;12.18;12.18;MEDICAMENTOS;NULL;ACIDO ASCORBICO;0.00;0.00;0.000;0.000
16795;7591585414861;LETISAN 500MGX30CAP LETI;0;733;LETI;28.82;28.82;MEDICAMENTOS;NULL;VITAMINA C;0.00;0.00;0.000;0.000
25912;7591012101234;LEVADURA DE CERVEZA CAP 400MG X30 LYA;135;189;LYA;12.51;11.26;PATENTADOS NATURALES;2024-10-25;LEVADURA DE CERVEZA;1.00;10.00;0.000;0.000
9918;7592946169918;LEVADURA DE CERVEZA CAP 500MG X60 ARCO IRIS;84;150;ARCO IRIS;33.78;30.40;PATENTADOS NATURALES;2023-08-25;LEVADURA DE CERVEZA;1.00;10.00;0.000;0.000
985540;7593090002427;LEVAMOX TAB 750MG X 10 FC PHARMA;289;236;FC PHARMA;45.14;41.98;MEDICAMENTOS;2023-07-25;LEVOFLOXACINA;1.00;7.00;0.000;0.000
100938;7592432009384;LEVAX 50 MG TAB X 1 VIVAX;136;0;VIVAX;8.98;5.39;MEDICAMENTOS;2023-05-25;SILDENAFIL ;1.00;40.00;0.000;0.000
100939;7592432009391;LEVAX 50 MG TAB X 2 VIVAX;134;120;VIVAX;16.12;9.67;MEDICAMENTOS;2023-05-25;SILDENAFIL ;1.00;40.00;0.000;0.000
142741;7592454003025;LEVOCETIRIZINA 5 mg X 10 ELTER;312;243;LA SANTE;6.90;5.87;MEDICAMENTOS;2024-01-25;LEVOCETIRIZINA;1.00;15.00;0.000;0.000
23302;7591519317374;LEVOCETIRIZINA 5 MG X 10 TAB CALOX;321;92;CALOX;8.11;7.30;MEDICAMENTOS;2024-02-25;LEVOCETIRIZINA;2.00;10.00;0.000;0.000
14169;8906109691250;LEVOFLOXACIN TAB 750MG X 5 ADN MEDICAL;16;42;ADN MEDICAL;12.01;11.41;MEDICAMENTOS;NULL;LEVOFLOXACINA;1.00;5.00;0.000;0.000
145383;7703763720187;LEVOFLOXACINA 500 MG X 7 LA SANTE;0;1;LA SANTE;22.09;22.09;MEDICAMENTOS;NULL;LEVOFLOXACINA;0.00;0.00;0.000;0.000
759038;7598176000038;LEVOFLOXACINA 500MG X10 TAB ANGELUS;340;131;ANGELUS;14.06;14.06;MEDICAMENTOS;2024-06-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
56997;7598252101178;LEVOFLOXACINA 500MG X10 TAB BLISTER DISTRILAB;4;0;DISTRILAB;81.93;69.64;MEDICAMENTOS;NULL;LEVOFLOXACINA;1.00;15.00;0.000;0.000
23874;;LEVOFLOXACINA 500MG/100ML INF IV LEVONIKA;981;992;TARA;34.97;34.97;INYECTABLES;2024-05-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
759380;7597285000380;LEVOFLOXACINA 500MG/100ML IPS;1423;725;IPS;7.95;7.95;INYECTABLES;2023-09-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
23301;7591519317329;LEVOFLOXACINA 750MG X 5 TAB REC CALOX;476;413;CALOX;26.48;26.48;MEDICAMENTOS;2023-12-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
9150050;7702605109616;LEVOFLOXACINA 750MG X 5 TAB REC GENFAR;28;0;CALOX;27.48;27.48;MEDICAMENTOS;2023-10-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
054866;6942189304606;LEVOFLOXACINA INFUSION 750MG/250ML KMPLUS;730;797;KMPLUS;60.68;60.68;INYECTABLES;2024-06-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
759130;7598668001130;LEVOFLOXACINA SOL 500MG/100ML DAMPE;38;80;CHEMICAL DAMPE;25.31;25.31;INYECTABLES;2024-09-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
693809;6939364641809;LEVOFLOXACINA SOL 500MG/100ML KMPLUS;784;872;KMPLUS;42.83;37.69;INYECTABLES;2024-04-25;LEVOFLOXACINA;12.00;12.00;0.000;0.000
69666;8901463129821;LEVOFLOXACINA TAB 500MG X 10 BIUMAK;1971;536;BIUMAK PHARMACEUTICALS;17.81;17.81;MEDICAMENTOS;2025-05-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
01001;7591519005905;LEVOFLOXACINA TAB 500MG X 5 CALOX;1271;544;CALOX;16.61;16.61;MEDICAMENTOS;2023-12-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
15746;7501384547066;LEVOFLOXACINO TAB 500MG X 7 NEOLPHARMA;117;206;NEOLPHARMA;17.36;17.36;MEDICAMENTOS;2023-07-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
720044;720524031044;LEVOFLOXINA 750 MG X 7 TAB LATTAM;682;2153;LATTAM;24.84;22.36;MEDICAMENTOS;2024-05-25;LEVOFLOXACINA;1.00;10.00;0.000;0.000
260571;7597767000679;LEVOHEM 500MG/100ML INF (LEVOFLOXACINA);1248;580;PRAHEM;15.87;15.87;INYECTABLES;2023-06-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
19995;7591196004758;LEVORAT 5MG X 10 TAB OFTALMI;371;279;OFTALMI;7.23;6.51;MEDICAMENTOS;2023-09-25;LEVOCETIRIZINA;1.00;10.00;0.000;0.000
143800;7592454889995;LEVOSULPIRIDE 25MG TAB X 30 LA SANTE;571;520;LA SANTE;16.57;16.07;MEDICAMENTOS;2024-02-25;LEVOSULPIRIDE ;1.00;3.00;0.000;0.000
36533;;LEVOT 100MCG X 10 TAB (BLISTER) ZORIAK;6;0;ZORIAK;3.56;3.56;MEDICAMENTOS;2024-02-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
36533-1;8906046796391;LEVOT 100MCG X 100 TAB  ZORIAK;83;620;ZORIAK;44.72;44.72;MEDICAMENTOS;2024-02-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
74185;7592637008113;LEVOTEC 500MG /100 ML  IV BEHRENS;152;0;BEHRENS;49.41;49.41;INYECTABLES;2023-07-25;LEVOFLOXACINA;0.00;0.00;0.000;0.000
30012;7598578000148;LEVOTIROXINA 100MCG x 30 TAB DAC;3;363;DAC 55;10.39;9.35;MEDICAMENTOS;NULL;LEVOTIROXINA;1.00;10.00;0.000;0.000
890077;8901463131077;LEVOTIROXINA 100MG x 30 BIUMAK;82;195;BIUMAK PHARMACEUTICALS;13.99;13.99;MEDICAMENTOS;2023-04-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
101210;7703153021696;LEVOTIROXINA 100MG x 30 COLMED;40;38;COLMED;16.98;15.62;MEDICAMENTOS;2023-05-25;LEVOTIROXINA;1.00;8.00;0.000;0.000
101209;7703153021672;LEVOTIROXINA 50MG x 30 COLMED;20;12;PROCAPS;14.87;14.87;MEDICAMENTOS;2023-04-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
24198;7597758000497;LEVOTIROXINA SOD 100MCG X 50 TABLETAS ALESS;790;1020;ALESS;21.73;17.38;MEDICAMENTOS;2024-02-25;LEVOTIROXINA;1.00;20.00;0.000;0.000
25745;7597758000480;LEVOTIROXINA SOD 50MCG X 50 TABLETAS ALESS;730;322;ALESS;16.34;13.07;MEDICAMENTOS;2024-02-25;LEVOTIROXINA;1.00;20.00;0.000;0.000
474809;7597533001787;LEVOTIROXINA SODICA 0.1 MG x 10 TAB ZAKI;0;882;ZAKI;9.47;9.47;MEDICAMENTOS;NULL;LEVOTIROXINA;0.00;0.00;0.000;0.000
029;7598813000193;LEVOTIROXINA SODICA 100MG x 100 TAB MM;79;59;MM;47.04;47.04;MEDICAMENTOS;2024-07-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
2028;7598813000216;LEVOTIROXINA SODICA 50MG x 100 TAB MM;79;58;MM;35.62;35.62;MEDICAMENTOS;2024-07-25;LEVOTIROXINA;0.00;0.00;0.000;0.000
759129;7592601000129;LIBERDUX DESLORATA. 2,5 MG/5ML JBE X 60ML SIE;484;473;MEYER;16.42;14.78;MEDICAMENTOS;2023-05-25;DESLORATADINA ;1.00;10.00;0.000;0.000
92001;75971281;LIDOCAINA AL 2% SOL INY 30ML AMP X 1 ALESS;938;934;ALESS;15.84;14.26;INYECTABLES;2024-02-25;LIDOCAINA;1.00;10.00;0.000;0.000
35980;;LIMAS PAQUETE X 144 UNDS ETERNA;1;0;ETERNA;50.86;48.32;MISCELANEOS;NULL;;1.00;5.00;0.000;0.000
01200;112244009159;LIMOLAX (LIMONADA PURGANTE 250ML) FARMAGENIK;0;1;FARMAGENIK;16.50;12.38;PATENTADOS NATURALES;NULL;CITRATO DE POTASIO (1080 mg);1.00;25.00;0.000;0.000
45213;7591012010208;LINAZA 25 G LYA;79;151;LYA;4.60;4.14;PATENTADOS NATURALES;2023-10-25;LINAZA;1.00;10.00;0.000;0.000
42232;7593434000034;LINAZA MOLIDA CON AVENA  X 250GR INTERVIT;0;7;INTERVIT;33.39;33.39;ALIMENTOS;NULL;LINAZA+AVENA;0.00;0.00;0.000;0.000
45000;7593434002717;LINAZA MOLIDA INTERVIT X 250 grs.;0;11;INTERVIT;30.53;30.53;ALIMENTOS;NULL;LINAZA;0.00;0.00;0.000;0.000
